epoch,train_acc,val_acc
53,0.9010000228881836,0.911347508430481
54,0.902999997138977,0.7969858050346375
55,0.9017500281333924,0.786347508430481
56,0.8820000290870667,0.5930851101875305
57,0.8822500109672546,0.8147163391113281
58,0.8847500085830688,0.707446813583374
59,0.8897500038146973,0.881205677986145
60,0.9039999842643738,0.756205677986145
61,0.906000018119812,0.8732269406318665
62,0.9070000052452089,0.91223406791687
63,0.9085000157356262,0.883865237236023
64,0.9089999794960022,0.8333333134651184
65,0.9004999995231628,0.8820921778678894
66,0.903249979019165,0.908687949180603
67,0.9075000286102296,0.8546099066734314
68,0.9122499823570251,0.8741135001182556
69,0.9112499952316284,0.8820921778678894
70,0.9139999747276306,0.8652482032775879
71,0.912999987602234,0.8466312289237976
72,0.9122499823570251,0.9166666865348816
73,0.9192500114440918,0.8998227119445801
74,0.9137499928474426,0.765070915222168
75,0.9110000133514404,0.8581560254096985
76,0.9107499718666076,0.8865247964859009
77,0.912500023841858,0.8404255509376526
78,0.9190000295639038,0.8430851101875305
79,0.9107499718666076,0.8927304744720459
80,0.921750009059906,0.8758864998817444
81,0.9229999780654908,0.881205677986145
82,0.9147499799728394,0.832446813583374
83,0.9112499952316284,0.8448581695556641
84,0.9227499961853028,0.8767730593681335
85,0.9169999957084656,0.8794326186180115
86,0.9157500267028807,0.8696808218955994
87,0.9164999723434448,0.868794322013855
88,0.9177500009536744,0.8847517967224121
89,0.9267500042915344,0.9104610085487366
90,0.9242500066757202,0.8945035338401794
91,0.9232500195503236,0.8368794322013855
92,0.9247499704360962,0.8448581695556641
93,0.9197499752044678,0.902482271194458
94,0.9235000014305116,0.8732269406318665
95,0.9330000281333924,0.9157801270484924
96,0.9315000176429749,0.920212745666504
97,0.92849999666214,0.905141830444336
98,0.928250014781952,0.8891844153404236
99,0.928749978542328,0.786347508430481
100,0.912750005722046,0.8918439745903015
101,0.9169999957084656,0.896276593208313
102,0.912750005722046,0.911347508430481
103,0.9242500066757202,0.8989361524581909
104,0.9292500019073486,0.8244680762290955
105,0.928250014781952,0.7978723645210266
106,0.9315000176429749,0.9015957713127136
107,0.930999994277954,0.804964542388916
108,0.9265000224113464,0.8794326186180115
109,0.931249976158142,0.8998227119445801
110,0.931249976158142,0.8829787373542786
111,0.9257500171661376,0.8803191781044006
112,0.9384999871253968,0.8891844153404236
113,0.9262499809265136,0.7792553305625916
114,0.9279999732971193,0.8617021441459656
115,0.9387500286102296,0.8546099066734314
116,0.9394999742507936,0.896276593208313
117,0.9375,0.9166666865348816
118,0.9399999976158142,0.9042553305625916
119,0.930750012397766,0.905141830444336
120,0.9322500228881836,0.917553186416626
121,0.9332500100135804,0.905141830444336
122,0.9415000081062316,0.9210993051528932
123,0.9417499899864196,0.9228723645210266
124,0.9327499866485596,0.8342198729515076
125,0.9332500100135804,0.9069148898124696
126,0.9422500133514404,0.902482271194458
127,0.9297500252723694,0.907801389694214
128,0.934249997138977,0.8253546357154846
129,0.9319999814033508,0.902482271194458
130,0.9212499856948853,0.8714538812637329
131,0.9315000176429749,0.9033687710762024
132,0.9392499923706056,0.9069148898124696
133,0.9340000152587892,0.8723404407501221
134,0.9387500286102296,0.9015957713127136
135,0.9387500286102296,0.881205677986145
136,0.9365000128746032,0.9033687710762024
137,0.934249997138977,0.786347508430481
138,0.9434999823570251,0.8856382966041565
139,0.9455000162124634,0.9042553305625916
140,0.946250021457672,0.8306737542152405
141,0.9412500262260436,0.8501772880554199
142,0.937250018119812,0.9015957713127136
143,0.9315000176429749,0.783687949180603
144,0.9390000104904176,0.8289006948471069
145,0.9387500286102296,0.8218085169792175
146,0.9424999952316284,0.923758864402771
147,0.9417499899864196,0.9246453642845154
148,0.9477499723434448,0.8909574747085571
149,0.9424999952316284,0.9042553305625916
150,0.9422500133514404,0.911347508430481
151,0.9484999775886536,0.9246453642845154
152,0.9497500061988832,0.8271276354789734
153,0.9427499771118164,0.9007092118263245
154,0.9390000104904176,0.883865237236023
155,0.9417499899864196,0.8191489577293396
156,0.9424999952316284,0.8820921778678894
157,0.9487500190734864,0.9007092118263245
158,0.9480000138282776,0.8891844153404236
159,0.9542499780654908,0.9131205677986144
160,0.9509999752044678,0.914893627166748
161,0.943750023841858,0.8457446694374084
162,0.943750023841858,0.8519503474235535
163,0.9359999895095824,0.8191489577293396
164,0.9409999847412108,0.8492907881736755
165,0.9487500190734864,0.8971630930900574
166,0.9537500143051147,0.9131205677986144
167,0.9502500295639038,0.9007092118263245
168,0.9472500085830688,0.9193262457847596
169,0.9449999928474426,0.8297872543334961
170,0.9484999775886536,0.9131205677986144
171,0.9474999904632568,0.896276593208313
172,0.9402499794960022,0.826241135597229
173,0.9517499804496764,0.8936170339584351
174,0.9547500014305116,0.902482271194458
175,0.9545000195503236,0.9007092118263245
176,0.9605000019073486,0.9131205677986144
177,0.9542499780654908,0.8767730593681335
178,0.953000009059906,0.9015957713127136
179,0.9509999752044678,0.875
180,0.944249987602234,0.890070915222168
181,0.9447500109672546,0.9210993051528932
182,0.9397500157356262,0.8297872543334961
183,0.9424999952316284,0.9069148898124696
184,0.9365000128746032,0.907801389694214
185,0.946250021457672,0.9015957713127136
186,0.9549999833106996,0.9042553305625916
187,0.9555000066757202,0.8927304744720459
188,0.9482499957084656,0.911347508430481
189,0.9559999704360962,0.8829787373542786
190,0.9497500061988832,0.8670212626457214
191,0.9520000219345092,0.8634752035140991
192,0.9487500190734864,0.8820921778678894
193,0.9547500014305116,0.9166666865348816
194,0.953499972820282,0.8510638475418091
195,0.9520000219345092,0.9219858050346376
196,0.9567499756813048,0.91223406791687
197,0.9582499861717224,0.8359929323196411
198,0.9555000066757202,0.88741135597229
199,0.9572499990463256,0.908687949180603
200,0.953000009059906,0.920212745666504
201,0.9559999704360962,0.907801389694214
202,0.959999978542328,0.8865247964859009
203,0.9582499861717224,0.927304983139038
204,0.9585000276565552,0.9042553305625916
205,0.9667500257492064,0.8617021441459656
206,0.9602500200271606,0.902482271194458
207,0.9545000195503236,0.8306737542152405
208,0.9549999833106996,0.9140070676803588
209,0.952750027179718,0.9069148898124696
210,0.9582499861717224,0.7969858050346375
211,0.9627500176429749,0.9104610085487366
212,0.9612500071525574,0.8679078221321106
213,0.9592499732971193,0.9069148898124696
214,0.9592499732971193,0.9015957713127136
215,0.9614999890327454,0.9335106611251832
216,0.9592499732971193,0.8980496525764465
217,0.9514999985694884,0.7783687710762024
218,0.9564999938011168,0.8909574747085571
219,0.956250011920929,0.9184397459030152
220,0.9587500095367432,0.8519503474235535
221,0.9617499709129332,0.923758864402771
222,0.9670000076293944,0.927304983139038
223,0.9664999842643738,0.835106372833252
224,0.9610000252723694,0.902482271194458
225,0.9629999995231628,0.896276593208313
226,0.9672499895095824,0.9228723645210266
227,0.9664999842643738,0.908687949180603
228,0.965749979019165,0.9104610085487366
229,0.9627500176429749,0.9157801270484924
230,0.9664999842643738,0.9157801270484924
231,0.9627500176429749,0.8652482032775879
232,0.9627500176429749,0.8927304744720459
233,0.9614999890327454,0.914893627166748
234,0.9639999866485596,0.9166666865348816
235,0.9557499885559082,0.8989361524581909
236,0.9664999842643738,0.8936170339584351
237,0.9637500047683716,0.8918439745903015
238,0.956250011920929,0.8794326186180115
239,0.9547500014305116,0.8723404407501221
240,0.9612500071525574,0.8803191781044006
241,0.9692500233650208,0.8829787373542786
242,0.96875,0.9157801270484924
243,0.9700000286102296,0.9140070676803588
244,0.9764999747276306,0.8723404407501221
245,0.972000002861023,0.9060283899307252
246,0.9735000133514404,0.905141830444336
247,0.9704999923706056,0.896276593208313
248,0.959999978542328,0.8998227119445801
249,0.9679999947547911,0.8847517967224121
250,0.9660000205039978,0.8909574747085571
251,0.9635000228881836,0.8971630930900574
252,0.9679999947547911,0.902482271194458
253,0.972000002861023,0.9042553305625916
254,0.96875,0.914893627166748
255,0.9712499976158142,0.9060283899307252
256,0.9747499823570251,0.9007092118263245
257,0.9785000085830688,0.902482271194458
258,0.9727500081062316,0.911347508430481
259,0.9695000052452089,0.932624101638794
260,0.9649999737739564,0.8643617033958435
261,0.9607499837875366,0.8953900933265686
262,0.9735000133514404,0.8590425252914429
263,0.9757500290870668,0.911347508430481
264,0.9789999723434448,0.9104610085487366
265,0.9747499823570251,0.914893627166748
266,0.9794999957084656,0.859929084777832
267,0.9764999747276306,0.8741135001182556
268,0.975000023841858,0.911347508430481
269,0.9737499952316284,0.914893627166748
270,0.968999981880188,0.8998227119445801
271,0.9695000052452089,0.875
272,0.9760000109672546,0.9095744490623474
273,0.9764999747276306,0.914893627166748
274,0.9764999747276306,0.9246453642845154
275,0.9697499871253968,0.914893627166748
276,0.9710000157356262,0.8554964661598206
277,0.9664999842643738,0.8971630930900574
278,0.9704999923706056,0.8980496525764465
279,0.9702500104904176,0.8634752035140991
280,0.968500018119812,0.9157801270484924
281,0.9739999771118164,0.8803191781044006
282,0.9760000109672546,0.9015957713127136
283,0.9697499871253968,0.9290780425071716
284,0.9745000004768372,0.8847517967224121
285,0.9725000262260436,0.8209219574928284
286,0.9767500162124634,0.8998227119445801
287,0.9794999957084656,0.9210993051528932
288,0.9802500009536744,0.9210993051528932
289,0.9757500290870668,0.8936170339584351
290,0.9737499952316284,0.908687949180603
291,0.9745000004768372,0.9228723645210266
292,0.9769999980926514,0.9104610085487366
293,0.975250005722046,0.8696808218955994
294,0.9789999723434448,0.9033687710762024
295,0.9747499823570251,0.8696808218955994
296,0.9769999980926514,0.8359929323196411
297,0.971750020980835,0.902482271194458
298,0.9782500267028807,0.890070915222168
299,0.9787499904632568,0.8785461187362671
300,0.9804999828338624,0.9157801270484924
301,0.9727500081062316,0.853723406791687
302,0.9605000019073486,0.8058510422706604
303,0.9384999871253968,0.7544326186180115
304,0.9402499794960022,0.8395389914512634
305,0.946250021457672,0.8643617033958435
306,0.9664999842643738,0.9131205677986144
307,0.9760000109672546,0.9219858050346376
308,0.975499987602234,0.914893627166748
309,0.9815000295639038,0.917553186416626
310,0.9764999747276306,0.914893627166748
311,0.9745000004768372,0.9219858050346376
312,0.9767500162124634,0.91223406791687
313,0.9789999723434448,0.8847517967224121
314,0.981249988079071,0.9033687710762024
315,0.9810000061988832,0.9193262457847596
316,0.984250009059906,0.914893627166748
317,0.9819999933242798,0.902482271194458
318,0.9804999828338624,0.914893627166748
319,0.984250009059906,0.923758864402771
320,0.9789999723434448,0.911347508430481
321,0.97775000333786,0.9157801270484924
322,0.9764999747276306,0.9140070676803588
323,0.9742500185966492,0.908687949180603
324,0.9769999980926514,0.8971630930900574
325,0.9704999923706056,0.9246453642845154
326,0.9664999842643738,0.9157801270484924
327,0.977999985218048,0.88741135597229
328,0.9815000295639038,0.9290780425071716
329,0.9797499775886536,0.9140070676803588
330,0.9810000061988832,0.917553186416626
331,0.9815000295639038,0.890070915222168
332,0.9837499856948853,0.9131205677986144
333,0.9850000143051147,0.9219858050346376
334,0.9850000143051147,0.905141830444336
335,0.9862499833106996,0.8980496525764465
336,0.984000027179718,0.917553186416626
337,0.981249988079071,0.8448581695556641
338,0.9800000190734864,0.8989361524581909
339,0.984000027179718,0.9104610085487366
340,0.9785000085830688,0.8741135001182556
341,0.9782500267028807,0.9166666865348816
342,0.9817500114440918,0.9042553305625916
343,0.9884999990463256,0.9095744490623474
344,0.9892500042915344,0.9140070676803588
345,0.9827499985694884,0.9210993051528932
346,0.984499990940094,0.9219858050346376
347,0.9852499961853028,0.9219858050346376
348,0.9862499833106996,0.914893627166748
349,0.9854999780654908,0.8430851101875305
350,0.9835000038146972,0.853723406791687
351,0.977500021457672,0.875
352,0.975499987602234,0.8865247964859009
353,0.9807500243186952,0.8723404407501221
354,0.9867500066757202,0.8989361524581909
355,0.9879999756813048,0.8767730593681335
356,0.9867500066757202,0.905141830444336
357,0.9894999861717224,0.9166666865348816
358,0.9862499833106996,0.8882978558540344
359,0.9860000014305116,0.9290780425071716
360,0.991249978542328,0.9255319237709044
361,0.9832500219345092,0.8953900933265686
362,0.9832500219345092,0.9193262457847596
363,0.9829999804496764,0.908687949180603
364,0.9704999923706056,0.911347508430481
365,0.9782500267028807,0.9104610085487366
366,0.9810000061988832,0.8554964661598206
367,0.981249988079071,0.9140070676803588
368,0.9852499961853028,0.9184397459030152
369,0.9792500138282776,0.902482271194458
370,0.9822499752044678,0.902482271194458
371,0.9869999885559082,0.8989361524581909
372,0.9884999990463256,0.905141830444336
373,0.9854999780654908,0.9290780425071716
374,0.9835000038146972,0.883865237236023
375,0.984250009059906,0.9104610085487366
376,0.9904999732971193,0.9343971610069276
377,0.99099999666214,0.923758864402771
378,0.9925000071525574,0.9060283899307252
379,0.9917500019073486,0.9184397459030152
380,0.9927499890327454,0.920212745666504
381,0.9897500276565552,0.911347508430481
382,0.9857500195503236,0.9281914830207824
383,0.990750014781952,0.902482271194458
384,0.9860000014305116,0.905141830444336
385,0.987500011920929,0.920212745666504
386,0.9862499833106996,0.9069148898124696
387,0.9884999990463256,0.9228723645210266
388,0.9872499704360962,0.908687949180603
389,0.9917500019073486,0.9069148898124696
390,0.9900000095367432,0.8554964661598206
391,0.9869999885559082,0.8803191781044006
392,0.9879999756813048,0.8670212626457214
393,0.9829999804496764,0.9060283899307252
394,0.9890000224113464,0.914893627166748
395,0.9890000224113464,0.914893627166748
396,0.9927499890327454,0.9255319237709044
397,0.993749976158142,0.9131205677986144
398,0.993499994277954,0.917553186416626
399,0.9925000071525574,0.9281914830207824
400,0.9837499856948853,0.9015957713127136
401,0.9865000247955322,0.8581560254096985
402,0.9892500042915344,0.8856382966041565
403,0.984000027179718,0.8945035338401794
404,0.9877499938011168,0.917553186416626
405,0.991249978542328,0.9193262457847596
406,0.9947500228881836,0.9157801270484924
407,0.9929999709129332,0.920212745666504
408,0.9927499890327454,0.881205677986145
409,0.9919999837875366,0.9166666865348816
410,0.9925000071525574,0.9033687710762024
411,0.9897500276565552,0.9228723645210266
412,0.9900000095367432,0.9015957713127136
413,0.9867500066757202,0.9246453642845154
414,0.9884999990463256,0.907801389694214
415,0.9879999756813048,0.9060283899307252
416,0.9915000200271606,0.9255319237709044
417,0.9887499809265136,0.9095744490623474
418,0.987500011920929,0.8164893388748169
419,0.9869999885559082,0.807624101638794
420,0.9852499961853028,0.890070915222168
421,0.9772499799728394,0.8936170339584351
422,0.972000002861023,0.8953900933265686
423,0.9662500023841858,0.8670212626457214
424,0.972000002861023,0.8785461187362671
425,0.9800000190734864,0.8457446694374084
426,0.9860000014305116,0.917553186416626
427,0.9865000247955322,0.9166666865348816
428,0.9919999837875366,0.9104610085487366
429,0.993749976158142,0.9210993051528932
430,0.99099999666214,0.9246453642845154
431,0.990750014781952,0.9140070676803588
432,0.9922500252723694,0.9015957713127136
433,0.9962499737739564,0.9140070676803588
434,0.9959999918937684,0.9184397459030152
435,0.9904999732971193,0.923758864402771
436,0.993250012397766,0.9166666865348816
437,0.9915000200271606,0.9166666865348816
438,0.9942499995231628,0.883865237236023
439,0.9950000047683716,0.9246453642845154
440,0.9957500100135804,0.935283660888672
441,0.9965000152587892,0.917553186416626
442,0.9955000281333924,0.8936170339584351
443,0.9925000071525574,0.9104610085487366
444,0.9950000047683716,0.8820921778678894
445,0.9959999918937684,0.91223406791687
446,0.993749976158142,0.91223406791687
447,0.993749976158142,0.9060283899307252
448,0.993499994277954,0.907801389694214
449,0.9927499890327454,0.908687949180603
450,0.9897500276565552,0.9166666865348816
451,0.9860000014305116,0.920212745666504
452,0.9865000247955322,0.9140070676803588
453,0.9897500276565552,0.8590425252914429
454,0.9882500171661376,0.917553186416626
455,0.9887499809265136,0.9007092118263245
456,0.9917500019073486,0.9131205677986144
457,0.9860000014305116,0.866134762763977
458,0.987500011920929,0.9157801270484924
459,0.9915000200271606,0.907801389694214
460,0.993250012397766,0.9219858050346376
461,0.9940000176429749,0.9184397459030152
462,0.9952499866485596,0.9219858050346376
463,0.9952499866485596,0.914893627166748
464,0.9944999814033508,0.917553186416626
465,0.99099999666214,0.9140070676803588
466,0.993499994277954,0.9060283899307252
467,0.9962499737739564,0.9140070676803588
468,0.993250012397766,0.9228723645210266
469,0.991249978542328,0.9007092118263245
470,0.9917500019073486,0.9219858050346376
471,0.9942499995231628,0.9184397459030152
472,0.9879999756813048,0.8519503474235535
473,0.9857500195503236,0.86258864402771
474,0.9904999732971193,0.91223406791687
475,0.9904999732971193,0.8936170339584351
476,0.9925000071525574,0.9042553305625916
477,0.9929999709129332,0.8696808218955994
478,0.993250012397766,0.917553186416626
479,0.9925000071525574,0.9228723645210266
480,0.9955000281333924,0.9281914830207824
481,0.9982500076293944,0.914893627166748
482,0.9950000047683716,0.9184397459030152
483,0.996749997138977,0.9246453642845154
484,0.9944999814033508,0.9069148898124696
485,0.9952499866485596,0.8882978558540344
486,0.993749976158142,0.9104610085487366
487,0.9955000281333924,0.908687949180603
488,0.996749997138977,0.929964542388916
489,0.9944999814033508,0.9131205677986144
490,0.9917500019073486,0.8767730593681335
491,0.9902499914169312,0.88741135597229
492,0.991249978542328,0.914893627166748
493,0.9892500042915344,0.902482271194458
494,0.9922500252723694,0.890070915222168
495,0.9952499866485596,0.920212745666504
496,0.9972500205039978,0.9228723645210266
497,0.9965000152587892,0.9255319237709044
498,0.9922500252723694,0.902482271194458
499,0.9927499890327454,0.8998227119445801
500,0.987500011920929,0.838652491569519
501,0.9887499809265136,0.8484042286872864
502,0.9879999756813048,0.8342198729515076
503,0.9850000143051147,0.8891844153404236
504,0.9869999885559082,0.8758864998817444
505,0.9867500066757202,0.8998227119445801
506,0.984000027179718,0.7748227119445801
507,0.9902499914169312,0.890070915222168
508,0.9929999709129332,0.9210993051528932
509,0.993499994277954,0.91223406791687
510,0.9925000071525574,0.8758864998817444
511,0.9925000071525574,0.9015957713127136
512,0.993749976158142,0.9157801270484924
513,0.9955000281333924,0.9255319237709044
514,0.9957500100135804,0.907801389694214
515,0.9965000152587892,0.9219858050346376
516,0.993499994277954,0.917553186416626
517,0.9922500252723694,0.917553186416626
518,0.9927499890327454,0.8829787373542786
519,0.9894999861717224,0.9140070676803588
520,0.9922500252723694,0.9157801270484924
521,0.9925000071525574,0.8767730593681335
522,0.9925000071525574,0.9033687710762024
523,0.9890000224113464,0.875
524,0.9944999814033508,0.9210993051528932
525,0.9944999814033508,0.8936170339584351
526,0.9947500228881836,0.9166666865348816
527,0.993499994277954,0.9210993051528932
528,0.9897500276565552,0.8484042286872864
529,0.99099999666214,0.9166666865348816
530,0.9904999732971193,0.9060283899307252
531,0.9929999709129332,0.9184397459030152
532,0.9957500100135804,0.9210993051528932
533,0.9980000257492064,0.920212745666504
534,0.9980000257492064,0.9228723645210266
535,0.9959999918937684,0.9157801270484924
536,0.9947500228881836,0.9193262457847596
537,0.9959999918937684,0.9042553305625916
538,0.9919999837875366,0.9069148898124696
539,0.9919999837875366,0.88741135597229
540,0.9942499995231628,0.8705673813819885
541,0.9962499737739564,0.914893627166748
542,0.996749997138977,0.908687949180603
543,0.9962499737739564,0.9095744490623474
544,0.9940000176429749,0.88741135597229
545,0.9942499995231628,0.9131205677986144
546,0.9965000152587892,0.9210993051528932
547,0.9977499842643738,0.920212745666504
548,0.9980000257492064,0.9166666865348816
549,0.9990000128746032,0.9140070676803588
550,0.9982500076293944,0.914893627166748
551,0.9959999918937684,0.9007092118263245
552,0.9927499890327454,0.905141830444336
553,0.9922500252723694,0.811170220375061
554,0.9872499704360962,0.9007092118263245
555,0.9872499704360962,0.8785461187362671
556,0.9902499914169312,0.8652482032775879
557,0.9942499995231628,0.927304983139038
558,0.9950000047683716,0.9166666865348816
559,0.9957500100135804,0.9166666865348816
560,0.9955000281333924,0.917553186416626
561,0.9922500252723694,0.8918439745903015
562,0.9959999918937684,0.9069148898124696
563,0.9965000152587892,0.911347508430481
564,0.9962499737739564,0.9219858050346376
565,0.9962499737739564,0.917553186416626
566,0.9972500205039978,0.9157801270484924
567,0.9942499995231628,0.9140070676803588
568,0.9900000095367432,0.914893627166748
569,0.9882500171661376,0.896276593208313
570,0.9867500066757202,0.8847517967224121
571,0.9925000071525574,0.8758864998817444
572,0.9947500228881836,0.9095744490623474
573,0.9950000047683716,0.8989361524581909
574,0.9959999918937684,0.9219858050346376
575,0.9950000047683716,0.907801389694214
576,0.991249978542328,0.9042553305625916
577,0.9965000152587892,0.91223406791687
578,0.9975000023841858,0.9210993051528932
579,0.9990000128746032,0.9157801270484924
580,0.9990000128746032,0.9219858050346376
581,0.9990000128746032,0.9140070676803588
582,0.9984999895095824,0.9210993051528932
583,1.0,0.9210993051528932
584,0.999750018119812,0.9210993051528932
585,0.9992499947547911,0.917553186416626
586,0.9980000257492064,0.9228723645210266
587,0.9984999895095824,0.923758864402771
588,0.9980000257492064,0.9015957713127136
589,0.996749997138977,0.911347508430481
590,0.9962499737739564,0.9246453642845154
591,0.9955000281333924,0.907801389694214
592,0.993499994277954,0.896276593208313
593,0.993250012397766,0.853723406791687
594,0.9947500228881836,0.914893627166748
595,0.9952499866485596,0.9042553305625916
596,0.9955000281333924,0.9069148898124696
597,0.9972500205039978,0.9042553305625916
598,0.9972500205039978,0.883865237236023
599,0.9957500100135804,0.8971630930900574
600,0.9952499866485596,0.914893627166748
601,0.993499994277954,0.9184397459030152
602,0.9962499737739564,0.9184397459030152
603,0.9972500205039978,0.9131205677986144
604,0.9980000257492064,0.9157801270484924
605,0.9992499947547911,0.9290780425071716
606,0.9987499713897704,0.9157801270484924
607,0.9994999766349792,0.9166666865348816
608,0.999750018119812,0.911347508430481
609,0.9990000128746032,0.914893627166748
610,0.9977499842643738,0.9069148898124696
611,0.9957500100135804,0.9184397459030152
612,0.9965000152587892,0.911347508430481
613,0.996999979019165,0.9104610085487366
614,0.9962499737739564,0.9131205677986144
615,0.9900000095367432,0.896276593208313
616,0.9854999780654908,0.8546099066734314
617,0.9769999980926514,0.8563829660415649
618,0.9760000109672546,0.8909574747085571
619,0.9825000166893004,0.8528369069099426
620,0.9879999756813048,0.8670212626457214
621,0.9890000224113464,0.8829787373542786
622,0.9904999732971193,0.9166666865348816
623,0.9959999918937684,0.9246453642845154
624,0.9980000257492064,0.9193262457847596
625,0.9990000128746032,0.9210993051528932
626,0.996999979019165,0.9069148898124696
627,0.9987499713897704,0.9184397459030152
628,0.9982500076293944,0.9157801270484924
629,0.9980000257492064,0.923758864402771
630,0.999750018119812,0.9184397459030152
631,0.9984999895095824,0.9219858050346376
632,0.9992499947547911,0.9210993051528932
633,0.9992499947547911,0.9264184236526488
634,0.9982500076293944,0.9219858050346376
635,0.9987499713897704,0.9193262457847596
636,0.9994999766349792,0.9246453642845154
637,0.9992499947547911,0.923758864402771
638,0.999750018119812,0.9281914830207824
639,0.9992499947547911,0.920212745666504
640,0.999750018119812,0.9193262457847596
641,0.9992499947547911,0.920212745666504
642,0.999750018119812,0.902482271194458
643,0.9972500205039978,0.9095744490623474
644,0.9929999709129332,0.8882978558540344
645,0.9904999732971193,0.881205677986145
646,0.9894999861717224,0.8953900933265686
647,0.9929999709129332,0.8705673813819885
648,0.993499994277954,0.9131205677986144
649,0.9837499856948853,0.847517728805542
650,0.9832500219345092,0.8705673813819885
651,0.9862499833106996,0.8723404407501221
652,0.9927499890327454,0.9015957713127136
653,0.9925000071525574,0.8980496525764465
654,0.9942499995231628,0.9131205677986144
655,0.9957500100135804,0.9104610085487366
656,0.9977499842643738,0.8590425252914429
657,0.9977499842643738,0.91223406791687
658,0.9977499842643738,0.8936170339584351
659,0.9984999895095824,0.917553186416626
660,0.9990000128746032,0.9219858050346376
661,1.0,0.914893627166748
662,1.0,0.9193262457847596
663,1.0,0.9219858050346376
664,1.0,0.923758864402771
665,0.9990000128746032,0.9157801270484924
666,0.9977499842643738,0.9157801270484924
667,0.9984999895095824,0.9193262457847596
668,0.9992499947547911,0.896276593208313
669,0.9990000128746032,0.8785461187362671
670,0.9990000128746032,0.914893627166748
671,0.9994999766349792,0.917553186416626
